UUID,source_cat,country,period,case_definition_original,metadata_description,metadata_url,metadata_steps
MOH-MEX-2006-W01-36,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2006-W01-40,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2006-W01-44,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2006-W01-49,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2007-W01-01,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2007-W01-06,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2007-W01-10,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2007-W01-14,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2007-W01-18,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2007-W01-23,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2007-W01-26,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2007-W01-30,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2007-W01-36,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2007-W01-40,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2007-W01-45,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2007-W01-49,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-01,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-02,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-04,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-05,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-06,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-07,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-08,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-09,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-10,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-12,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-13,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-14,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-15,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-16,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-17,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-18,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-19,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-20,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-21,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-22,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-23,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-24,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-25,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-26,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-27,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-28,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-29,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-30,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MEX-2013-W01-31,MOH,Mexico,20032013,Classical dengue + dhf,Mexico national epidemiological surveillance system (sistema nacional de vigilancia epidemiologica),https://www.gob.mx/salud/archivo/documentos?order=DESC&page=236&tab=,"Health sec>file, archive?documents"
MOH-MMR-19702018-Y01-00,MOH,Myanmar,19702018,Number of reported dengue cases,Myanmar National Strateginc Plan for Dengue Prevention and Control 2016-2020,https://mohs.gov.mm/su/ldnw4897LD,"p. 17, p. 21"
MOH-NPL-20062014-Y03-00,MOH,Nepal,20062014,confirmed dengue,Nepal Annual Report Department of Health Services,http://dohs.gov.np/wp-content/uploads/2016/06/Annual_Report_FY_2071_72.pdf,p.127
MOH-NPL-2016-Y01-00,MOH,Nepal,20162019,Dengue cases,Nepal EWARS weekly bulletin,http://www.edcd.gov.np/,Resources>newsletters & bulletins? Go through each tab and download
MOH-NPL-20162019-Y01-01,MOH,Nepal,20162019,Dengue cases,Nepal EWARS weekly bulletin,http://www.edcd.gov.np/,Resources>newsletters & bulletins? Go through each tab and download
MOH-NPL-2019-Y01-02,MOH,Nepal,20162019,Dengue cases,Nepal EWARS weekly bulletin,http://www.edcd.gov.np/,Resources>newsletters & bulletins? Go through each tab and download
MOH-NPL-2021-Y02-00,MOH,Nepal,2021,Dengue,Nepal EWARS annual report,https://edcd.gov.np/resource-detail/ewars-annual-report-2021,"Figure 6, 10, 14, 18, 26, 30 for adm1 level weekly"
MOH-PAK-2019-W01-30,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2019-W01-36,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2019-W01-49,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2020-W01-29,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2020-W01-35,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2020-W01-37,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2020-W01-38,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2020-W01-41,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2020-W01-42,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2020-W01-43,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2020-W01-44,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2020-W01-45,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2020-W01-47,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-06,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-13,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-14,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-15,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-16,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-17,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-18,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-20,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-22,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-24,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-25,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-26,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-27,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-28,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-31,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-32,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-33,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W01-34,MOH,Pakistan,20192021,Dengue,Pakistan FELTP Weekly Epidemiological Report,https://reliefweb.int/report/pakistan/pakistan-weekly-field-epidemiology-report-volume-3-issue-34-aug-15-21-2021,
MOH-PAK-2021-W02-03,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-04,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-08,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-09,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-24,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-25,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-30,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-31,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-32,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-33,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-35,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-36,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-37,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-38,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-39,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-40,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-41,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-42,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-43,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-44,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-45,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-46,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-47,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-48,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-49,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-50,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-51,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2021-W02-52,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2022-W02-01,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2022-W02-02,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2022-W02-11,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2022-W02-12,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2022-W02-13,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2022-W02-14,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2022-W02-15,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PAK-2022-W02-16,MOH,Pakistan,20212022,Dengue,Pakistan IDSR Weekly bulletin,https://www.nih.org.pk/idsr-weekly-bulletin,Home > Knowledge hub > IDSR weekly bulletin
MOH-PLW-20182019-Y01-00,MOH,Palau,20182019,Reported dengue cases,Palau Dengue outbreak situation report,https://reliefweb.int/updates?advanced-search=%28PC17.PC67.PC90.PC94.PC108.PC132.PC151.PC157.PC167.PC171.PC176.PC178.PC183.PC185.PC189.PC204.PC215.PC232.PC233.PC239.PC249.PC252%29_%28DT4642%29_%28T4595%29_%28F10%29_%28DA20100101-20191231%29&search=dengue,Reliefweb search
MOH-PLW-20182019-Y01-01,MOH,Palau,20182019,Dengue cases,Palau Dengue outbreak situation report,https://reliefweb.int/updates?advanced-search=%28PC17.PC67.PC90.PC94.PC108.PC132.PC151.PC157.PC167.PC171.PC176.PC178.PC183.PC185.PC189.PC204.PC215.PC232.PC233.PC239.PC249.PC252%29_%28DT4642%29_%28T4595%29_%28F10%29_%28DA20100101-20191231%29&search=dengue,Reliefweb search
